TSTimePointResult
Time,Load BUS4 #1 MW,Load BUS4 #1 Mvar,Load BUS4 #1 Total Load MVA,Load BUS8 #1 V pu,Load BUS8 #1 MW,Load BUS8 #1 Mvar,Load BUS8 #1 Total Load MVA,Load BUS8 #1 V (kV),Load BUS8 #2 MW,Load BUS8 #2 Mvar,Load BUS8 #2 Total Load MVA
8.666667,2976.9314,0.0000,2976.9314,0.9926,2670.2166,1620.0001,3123.2126,13.6976,300.0000,180.0000,349.8571
8.708333,2977.1214,0.0000,2977.1214,0.9926,2670.4849,1620.0001,3123.4420,13.6986,300.0000,180.0000,349.8571
8.750000,2977.3045,0.0000,2977.3045,0.9927,2670.7432,1620.0001,3123.6628,13.6995,300.0000,180.0000,349.8571
8.791667,2977.4151,0.0000,2977.4151,0.9928,2670.9002,1620.0001,3123.7970,13.7000,300.0000,180.0000,349.8571
8.833333,2977.3586,0.0000,2977.3586,0.9927,2670.8208,1620.0001,3123.7292,13.6997,300.0000,180.0000,349.8571
8.875000,2977.1267,0.0000,2977.1267,0.9927,2670.4927,1620.0001,3123.4487,13.6986,300.0000,180.0000,349.8571
8.916667,2976.8158,0.0000,2976.8158,0.9925,2670.0535,1620.0001,3123.0731,13.6971,300.0000,180.0000,349.8571
8.958333,2976.5554,0.0000,2976.5554,0.9925,2669.6856,1620.0001,3122.7586,13.6958,300.0000,180.0000,349.8571
9.000000,2976.4362,0.0000,2976.4362,0.9924,2669.5169,1620.0001,3122.6144,13.6952,300.0000,180.0000,349.8571
9.041667,2976.4555,0.0000,2976.4555,0.9924,2669.5442,1620.0001,3122.6378,13.6953,300.0000,180.0000,349.8571
9.083333,2976.5478,0.0000,2976.5478,0.9924,2669.6751,1620.0001,3122.7496,13.6958,300.0000,180.0000,349.8571
9.125000,2976.6098,0.0000,2976.6098,0.9925,2669.7632,1620.0001,3122.8250,13.6961,300.0000,180.0000,349.8571
9.166667,2976.5718,0.0000,2976.5718,0.9925,2669.7088,1620.0001,3122.7785,13.6959,300.0000,180.0000,349.8571
9.208333,2976.4174,0.0000,2976.4174,0.9924,2669.4906,1620.0001,3122.5919,13.6952,300.0000,180.0000,349.8571
9.250000,2976.1856,0.0000,2976.1856,0.9923,2669.1629,1620.0001,3122.3118,13.6940,300.0000,180.0000,349.8571
9.291667,2975.9537,0.0000,2975.9537,0.9922,2668.8354,1620.0001,3122.0319,13.6929,300.0000,180.0000,349.8571
9.333333,2975.7818,0.0000,2975.7818,0.9922,2668.5925,1620.0001,3121.8241,13.6921,300.0000,180.0000,349.8571
9.375000,2975.6826,0.0000,2975.6826,0.9921,2668.4532,1620.0001,3121.7051,13.6916,300.0000,180.0000,349.8571
9.416667,2975.6550,0.0000,2975.6550,0.9921,2668.4134,1620.0001,3121.6710,13.6915,300.0000,180.0000,349.8571
9.458333,2975.6308,0.0000,2975.6308,0.9921,2668.3792,1620.0001,3121.6419,13.6913,300.0000,180.0000,349.8571
9.500000,2975.5697,0.0000,2975.5697,0.9921,2668.2930,1620.0001,3121.5682,13.6910,300.0000,180.0000,349.8571
9.541667,2975.4547,0.0000,2975.4547,0.9921,2668.1303,1620.0001,3121.4291,13.6905,300.0000,180.0000,349.8571
9.583333,2975.2949,0.0000,2975.2949,0.9920,2667.9049,1620.0001,3121.2364,13.6897,300.0000,180.0000,349.8571
9.625000,2975.1249,0.0000,2975.1249,0.9919,2667.6647,1620.0001,3121.0311,13.6889,300.0000,180.0000,349.8571
9.666667,2974.9807,0.0000,2974.9807,0.9919,2667.4608,1620.0001,3120.8569,13.6882,300.0000,180.0000,349.8571
9.708333,2974.8802,0.0000,2974.8802,0.9919,2667.3187,1620.0001,3120.7354,13.6877,300.0000,180.0000,349.8571
9.750000,2974.8201,0.0000,2974.8201,0.9918,2667.2337,1620.0001,3120.6627,13.6874,300.0000,180.0000,349.8571
9.791667,2974.7805,0.0000,2974.7805,0.9918,2667.1780,1620.0001,3120.6151,13.6872,300.0000,180.0000,349.8571
9.833333,2974.7335,0.0000,2974.7335,0.9918,2667.1120,1620.0001,3120.5587,13.6870,300.0000,180.0000,349.8571
9.875000,2974.6613,0.0000,2974.6613,0.9918,2667.0095,1620.0001,3120.4711,13.6866,300.0000,180.0000,349.8571
9.916667,2974.5619,0.0000,2974.5619,0.9917,2666.8692,1620.0001,3120.3512,13.6861,300.0000,180.0000,349.8571
9.958333,2974.4438,0.0000,2974.4438,0.9917,2666.7023,1620.0001,3120.2085,13.6856,300.0000,180.0000,349.8571
10.000000,2974.3275,0.0000,2974.3275,0.9917,2666.5377,1620.0001,3120.0678,13.6850,300.0000,180.0000,349.8571
10.041667,2974.2287,0.0000,2974.2287,0.9916,2666.3982,1620.0001,3119.9487,13.6845,300.0000,180.0000,349.8571
10.083333,2974.1526,0.0000,2974.1526,0.9916,2666.2909,1620.0001,3119.8569,13.6842,300.0000,180.0000,349.8571
10.125000,2974.0931,0.0000,2974.0931,0.9916,2666.2067,1620.0001,3119.7850,13.6839,300.0000,180.0000,349.8571
10.166667,2974.0389,0.0000,2974.0389,0.9916,2666.1303,1620.0001,3119.7197,13.6836,300.0000,180.0000,349.8571
10.208333,2973.9731,0.0000,2973.9731,0.9915,2666.0374,1620.0001,3119.6403,13.6833,300.0000,180.0000,349.8571
10.250000,2973.8895,0.0000,2973.8895,0.9915,2665.9193,1620.0001,3119.5394,13.6829,300.0000,180.0000,349.8571
10.291667,2973.7926,0.0000,2973.7926,0.9915,2665.7816,1620.0001,3119.4217,13.6824,300.0000,180.0000,349.8571
10.333333,2973.6877,0.0000,2973.6877,0.9914,2665.6342,1620.0001,3119.2957,13.6819,300.0000,180.0000,349.8571
10.375000,2973.5855,0.0000,2973.5855,0.9914,2665.4902,1620.0001,3119.1726,13.6814,300.0000,180.0000,349.8571
10.416667,2973.5006,0.0000,2973.5006,0.9914,2665.3702,1620.0001,3119.0701,13.6810,300.0000,180.0000,349.8571
10.458333,2973.4280,0.0000,2973.4280,0.9914,2665.2672,1620.0001,3118.9821,13.6806,300.0000,180.0000,349.8571
10.500000,2973.3608,0.0000,2973.3608,0.9913,2665.1722,1620.0001,3118.9009,13.6803,300.0000,180.0000,349.8571
10.541667,2973.2927,0.0000,2973.2927,0.9913,2665.0757,1620.0001,3118.8185,13.6800,300.0000,180.0000,349.8571
10.583333,2973.2155,0.0000,2973.2155,0.9913,2664.9672,1620.0001,3118.7257,13.6796,300.0000,180.0000,349.8571
10.625000,2973.1277,0.0000,2973.1277,0.9912,2664.8434,1620.0001,3118.6200,13.6792,300.0000,180.0000,349.8571
10.666667,2973.0379,0.0000,2973.0379,0.9912,2664.7163,1620.0001,3118.5114,13.6788,300.0000,180.0000,349.8571
10.708333,2972.9486,0.0000,2972.9486,0.9912,2664.5899,1620.0001,3118.4034,13.6783,300.0000,180.0000,349.8571
10.750000,2972.8634,0.0000,2972.8634,0.9912,2664.4693,1620.0001,3118.3004,13.6779,300.0000,180.0000,349.8571
10.791667,2972.7852,0.0000,2972.7852,0.9911,2664.3589,1620.0001,3118.2060,13.6775,300.0000,180.0000,349.8571
10.833333,2972.7139,0.0000,2972.7139,0.9911,2664.2584,1620.0001,3118.1201,13.6772,300.0000,180.0000,349.8571
10.875000,2972.6444,0.0000,2972.6444,0.9911,2664.1603,1620.0001,3118.0363,13.6768,300.0000,180.0000,349.8571
10.916667,2972.5698,0.0000,2972.5698,0.9910,2664.0562,1620.0001,3117.9474,13.6765,300.0000,180.0000,349.8571
10.958333,2972.5008,0.0000,2972.5008,0.9910,2663.9572,1620.0001,3117.8628,13.6761,300.0000,180.0000,349.8571
11.000000,2972.4226,0.0000,2972.4226,0.9910,2663.8468,1620.0001,3117.7684,13.6758,300.0000,180.0000,349.8571
11.041667,2972.3429,0.0000,2972.3429,0.9910,2663.7339,1620.0001,3117.6719,13.6754,300.0000,180.0000,349.8571
11.083333,2972.2633,0.0000,2972.2633,0.9909,2663.6217,1620.0001,3117.5761,13.6750,300.0000,180.0000,349.8571
11.125000,2972.1876,0.0000,2972.1876,0.9909,2663.5147,1620.0001,3117.4847,13.6746,300.0000,180.0000,349.8571
11.166667,2972.1167,0.0000,2972.1167,0.9909,2663.4148,1620.0001,3117.3993,13.6743,300.0000,180.0000,349.8571
11.208333,2972.0509,0.0000,2972.0509,0.9909,2663.3219,1620.0001,3117.3199,13.6740,300.0000,180.0000,349.8571
11.250000,2971.9862,0.0000,2971.9862,0.9908,2663.2303,1620.0001,3117.2417,13.6736,300.0000,180.0000,349.8571
11.291667,2971.9196,0.0000,2971.9196,0.9908,2663.1361,1620.0001,3117.1612,13.6733,300.0000,180.0000,349.8571
11.333333,2971.8510,0.0000,2971.8510,0.9908,2663.0392,1620.0001,3117.0785,13.6730,300.0000,180.0000,349.8571
11.375000,2971.7781,0.0000,2971.7781,0.9908,2662.9364,1620.0001,3116.9906,13.6726,300.0000,180.0000,349.8571
11.416667,2971.7033,0.0000,2971.7033,0.9907,2662.8317,1620.0001,3116.9012,13.6723,300.0000,180.0000,349.8571
11.458333,2971.6373,0.0000,2971.6373,0.9907,2662.7375,1620.0001,3116.8207,13.6719,300.0000,180.0000,349.8571
11.500000,2971.5714,0.0000,2971.5714,0.9907,2662.6442,1620.0001,3116.7410,13.6716,300.0000,180.0000,349.8571
11.541667,2971.5084,0.0000,2971.5084,0.9907,2662.5553,1620.0001,3116.6651,13.6713,300.0000,180.0000,349.8571
11.583333,2971.4460,0.0000,2971.4460,0.9907,2662.4674,1620.0001,3116.5899,13.6710,300.0000,180.0000,349.8571
11.625000,2971.3833,0.0000,2971.3833,0.9906,2662.3787,1620.0001,3116.5142,13.6707,300.0000,180.0000,349.8571
11.666667,2971.3198,0.0000,2971.3198,0.9906,2662.2889,1620.0001,3116.4374,13.6704,300.0000,180.0000,349.8571
11.708333,2971.2482,0.0000,2971.2482,0.9906,2662.1899,1620.0001,3116.3529,13.6701,300.0000,180.0000,349.8571
11.750000,2971.1937,0.0000,2971.1937,0.9906,2662.1107,1620.0001,3116.2852,13.6698,300.0000,180.0000,349.8571
11.791667,2971.1313,0.0000,2971.1313,0.9905,2662.0226,1620.0001,3116.2100,13.6695,300.0000,180.0000,349.8571
11.833333,2971.0709,0.0000,2971.0709,0.9905,2661.9366,1620.0001,3116.1365,13.6692,300.0000,180.0000,349.8571
11.875000,2971.0093,0.0000,2971.0093,0.9905,2661.8504,1620.0001,3116.0628,13.6689,300.0000,180.0000,349.8571
11.916667,2970.9515,0.0000,2970.9515,0.9905,2661.7685,1620.0001,3115.9929,13.6686,300.0000,180.0000,349.8571
11.958333,2970.8895,0.0000,2970.8895,0.9905,2661.6821,1620.0001,3115.9191,13.6683,300.0000,180.0000,349.8571
12.000000,2970.8385,0.0000,2970.8385,0.9904,2661.6091,1620.0001,3115.8567,13.6681,300.0000,180.0000,349.8571
12.041667,2970.7817,0.0000,2970.7817,0.9904,2661.5286,1620.0001,3115.7880,13.6678,300.0000,180.0000,349.8571
12.083333,2970.7237,0.0000,2970.7237,0.9904,2661.4468,1620.0001,3115.7181,13.6675,300.0000,180.0000,349.8571
12.125000,2970.6657,0.0000,2970.6657,0.9904,2661.3651,1620.0001,3115.6483,13.6672,300.0000,180.0000,349.8571
12.166667,2970.6095,0.0000,2970.6095,0.9904,2661.2856,1620.0001,3115.5804,13.6670,300.0000,180.0000,349.8571
12.208333,2970.5477,0.0000,2970.5477,0.9903,2661.2001,1620.0001,3115.5074,13.6667,300.0000,180.0000,349.8571
12.250000,2970.5025,0.0000,2970.5025,0.9903,2661.1341,1620.0001,3115.4510,13.6664,300.0000,180.0000,349.8571
12.291667,2970.4514,0.0000,2970.4514,0.9903,2661.0619,1620.0001,3115.3893,13.6662,300.0000,180.0000,349.8571
12.333333,2970.4004,0.0000,2970.4004,0.9903,2660.9898,1620.0001,3115.3277,13.6659,300.0000,180.0000,349.8571
12.375000,2970.3476,0.0000,2970.3476,0.9903,2660.9154,1620.0001,3115.2642,13.6657,300.0000,180.0000,349.8571
12.416667,2970.2917,0.0000,2970.2917,0.9902,2660.8370,1620.0001,3115.1972,13.6654,300.0000,180.0000,349.8571
12.458333,2970.2406,0.0000,2970.2406,0.9902,2660.7647,1620.0001,3115.1355,13.6652,300.0000,180.0000,349.8571
12.500000,2970.1906,0.0000,2970.1906,0.9902,2660.6937,1620.0001,3115.0749,13.6649,300.0000,180.0000,349.8571
12.541667,2970.1426,0.0000,2970.1426,0.9902,2660.6256,1620.0001,3115.0167,13.6647,300.0000,180.0000,349.8571
12.583333,2970.0945,0.0000,2970.0945,0.9902,2660.5577,1620.0001,3114.9587,13.6644,300.0000,180.0000,349.8571
12.625000,2970.0468,0.0000,2970.0468,0.9902,2660.4906,1620.0001,3114.9014,13.6642,300.0000,180.0000,349.8571
12.666667,2969.9980,0.0000,2969.9980,0.9901,2660.4216,1620.0001,3114.8424,13.6640,300.0000,180.0000,349.8571
12.708333,2969.9465,0.0000,2969.9465,0.9901,2660.3498,1620.0001,3114.7811,13.6637,300.0000,180.0000,349.8571
12.750000,2969.9034,0.0000,2969.9034,0.9901,2660.2879,1620.0001,3114.7282,13.6635,300.0000,180.0000,349.8571
12.791667,2969.8572,0.0000,2969.8572,0.9901,2660.2226,1620.0001,3114.6725,13.6633,300.0000,180.0000,349.8571
12.833333,2969.8116,0.0000,2969.8116,0.9901,2660.1582,1620.0001,3114.6174,13.6631,300.0000,180.0000,349.8571
12.875000,2969.7659,0.0000,2969.7659,0.9901,2660.0935,1620.0001,3114.5622,13.6629,300.0000,180.0000,349.8571
12.916667,2969.7187,0.0000,2969.7187,0.9900,2660.0273,1620.0001,3114.5057,13.6626,300.0000,180.0000,349.8571
12.958333,2969.6749,0.0000,2969.6749,0.9900,2659.9653,1620.0001,3114.4527,13.6624,300.0000,180.0000,349.8571
13.000000,2969.6224,0.0000,2969.6224,0.9900,2659.8934,1620.0001,3114.3913,13.6622,300.0000,180.0000,349.8571
13.041667,2969.5892,0.0000,2969.5892,0.9900,2659.8440,1620.0001,3114.3491,13.6620,300.0000,180.0000,349.8571
13.083333,2969.5473,0.0000,2969.5473,0.9900,2659.7847,1620.0001,3114.2985,13.6618,300.0000,180.0000,349.8571
13.125000,2969.5057,0.0000,2969.5057,0.9900,2659.7252,1620.0001,3114.2476,13.6616,300.0000,180.0000,349.8571
13.166667,2969.4603,0.0000,2969.4603,0.9900,2659.6622,1620.0001,3114.1939,13.6614,300.0000,180.0000,349.8571
13.208333,2969.4185,0.0000,2969.4185,0.9899,2659.6029,1620.0001,3114.1432,13.6612,300.0000,180.0000,349.8571
13.250000,2969.3705,0.0000,2969.3705,0.9899,2659.5367,1620.0001,3114.0867,13.6609,300.0000,180.0000,349.8571
13.291667,2969.3378,0.0000,2969.3378,0.9899,2659.4889,1620.0001,3114.0458,13.6608,300.0000,180.0000,349.8571
13.333333,2969.2980,0.0000,2969.2980,0.9899,2659.4326,1620.0001,3113.9978,13.6606,300.0000,180.0000,349.8571
13.375000,2969.2575,0.0000,2969.2575,0.9899,2659.3754,1620.0001,3113.9489,13.6604,300.0000,180.0000,349.8571
13.416667,2969.2167,0.0000,2969.2167,0.9899,2659.3180,1620.0001,3113.8999,13.6602,300.0000,180.0000,349.8571
13.458333,2969.1771,0.0000,2969.1771,0.9899,2659.2621,1620.0001,3113.8521,13.6600,300.0000,180.0000,349.8571
13.500000,2969.1307,0.0000,2969.1307,0.9898,2659.1984,1620.0001,3113.7977,13.6598,300.0000,180.0000,349.8571
13.541667,2969.1013,0.0000,2969.1013,0.9898,2659.1549,1620.0001,3113.7606,13.6596,300.0000,180.0000,349.8571
13.583333,2969.0636,0.0000,2969.0636,0.9898,2659.1015,1620.0001,3113.7150,13.6594,300.0000,180.0000,349.8571
13.625000,2969.0248,0.0000,2969.0248,0.9898,2659.0467,1620.0001,3113.6682,13.6592,300.0000,180.0000,349.8571
13.666667,2968.9869,0.0000,2968.9869,0.9898,2658.9931,1620.0001,3113.6225,13.6591,300.0000,180.0000,349.8571
13.708333,2968.9474,0.0000,2968.9474,0.9898,2658.9382,1620.0001,3113.5755,13.6589,300.0000,180.0000,349.8571
13.750000,2968.9106,0.0000,2968.9106,0.9898,2658.8858,1620.0001,3113.5308,13.6587,300.0000,180.0000,349.8571
13.791667,2968.8770,0.0000,2968.8770,0.9897,2658.8381,1620.0001,3113.4900,13.6585,300.0000,180.0000,349.8571
13.833333,2968.8414,0.0000,2968.8414,0.9897,2658.7877,1620.0001,3113.4470,13.6584,300.0000,180.0000,349.8571
13.875000,2968.8051,0.0000,2968.8051,0.9897,2658.7360,1620.0001,3113.4029,13.6582,300.0000,180.0000,349.8571
13.916667,2968.7691,0.0000,2968.7691,0.9897,2658.6855,1620.0001,3113.3597,13.6580,300.0000,180.0000,349.8571
13.958333,2968.7328,0.0000,2968.7328,0.9897,2658.6344,1620.0001,3113.3161,13.6578,300.0000,180.0000,349.8571
14.000000,2968.6892,0.0000,2968.6892,0.9897,2658.5751,1620.0001,3113.2654,13.6576,300.0000,180.0000,349.8571
14.041667,2968.6636,0.0000,2968.6636,0.9897,2658.5365,1620.0001,3113.2325,13.6575,300.0000,180.0000,349.8571
14.083333,2968.6295,0.0000,2968.6295,0.9897,2658.4883,1620.0001,3113.1913,13.6573,300.0000,180.0000,349.8571
14.125000,2968.5955,0.0000,2968.5955,0.9896,2658.4400,1620.0001,3113.1501,13.6572,300.0000,180.0000,349.8571
14.166667,2968.5598,0.0000,2968.5598,0.9896,2658.3899,1620.0001,3113.1073,13.6570,300.0000,180.0000,349.8571
14.208333,2968.5263,0.0000,2968.5263,0.9896,2658.3426,1620.0001,3113.0669,13.6568,300.0000,180.0000,349.8571
14.250000,2968.4937,0.0000,2968.4937,0.9896,2658.2964,1620.0001,3113.0275,13.6567,300.0000,180.0000,349.8571
14.291667,2968.4603,0.0000,2968.4603,0.9896,2658.2491,1620.0001,3112.9871,13.6565,300.0000,180.0000,349.8571
14.333333,2968.4265,0.0000,2968.4265,0.9896,2658.2016,1620.0001,3112.9465,13.6563,300.0000,180.0000,349.8571
14.375000,2968.3933,0.0000,2968.3933,0.9896,2658.1547,1620.0001,3112.9064,13.6562,300.0000,180.0000,349.8571
14.416667,2968.3592,0.0000,2968.3592,0.9896,2658.1064,1620.0001,3112.8652,13.6560,300.0000,180.0000,349.8571
14.458333,2968.3214,0.0000,2968.3214,0.9896,2658.0545,1620.0001,3112.8209,13.6558,300.0000,180.0000,349.8571
14.500000,2968.2953,0.0000,2968.2953,0.9895,2658.0158,1620.0001,3112.7879,13.6557,300.0000,180.0000,349.8571
14.541667,2968.2652,0.0000,2968.2652,0.9895,2657.9735,1620.0001,3112.7517,13.6556,300.0000,180.0000,349.8571
14.583333,2968.2339,0.0000,2968.2339,0.9895,2657.9294,1620.0001,3112.7141,13.6554,300.0000,180.0000,349.8571
14.625000,2968.2011,0.0000,2968.2011,0.9895,2657.8829,1620.0001,3112.6744,13.6552,300.0000,180.0000,349.8571
14.666667,2968.1656,0.0000,2968.1656,0.9895,2657.8333,1620.0001,3112.6320,13.6551,300.0000,180.0000,349.8571
14.708333,2968.1339,0.0000,2968.1339,0.9895,2657.7885,1620.0001,3112.5937,13.6549,300.0000,180.0000,349.8571
14.750000,2968.1072,0.0000,2968.1072,0.9895,2657.7497,1620.0001,3112.5607,13.6548,300.0000,180.0000,349.8571
14.791667,2968.0737,0.0000,2968.0737,0.9895,2657.7032,1620.0001,3112.5209,13.6546,300.0000,180.0000,349.8571
14.833333,2968.0431,0.0000,2968.0431,0.9895,2657.6599,1620.0001,3112.4840,13.6545,300.0000,180.0000,349.8571
14.875000,2968.0130,0.0000,2968.0130,0.9894,2657.6172,1620.0001,3112.4475,13.6543,300.0000,180.0000,349.8571
14.916667,2967.9808,0.0000,2967.9808,0.9894,2657.5720,1620.0001,3112.4089,13.6542,300.0000,180.0000,349.8571
14.958333,2967.9451,0.0000,2967.9451,0.9894,2657.5228,1620.0001,3112.3669,13.6540,300.0000,180.0000,349.8571
15.000000,2967.9190,0.0000,2967.9190,0.9894,2657.4844,1620.0001,3112.3341,13.6539,300.0000,180.0000,349.8571
15.041667,2967.8900,0.0000,2967.8900,0.9894,2657.4436,1620.0001,3112.2993,13.6537,300.0000,180.0000,349.8571
15.083333,2967.8606,0.0000,2967.8606,0.9894,2657.4020,1620.0001,3112.2638,13.6536,300.0000,180.0000,349.8571
15.125000,2967.8310,0.0000,2967.8310,0.9894,2657.3595,1620.0001,3112.2275,13.6534,300.0000,180.0000,349.8571
15.166667,2967.7979,0.0000,2967.7979,0.9894,2657.3137,1620.0001,3112.1884,13.6533,300.0000,180.0000,349.8571
15.208333,2967.7671,0.0000,2967.7671,0.9894,2657.2702,1620.0001,3112.1512,13.6531,300.0000,180.0000,349.8571
15.250000,2967.7296,0.0000,2967.7296,0.9893,2657.2189,1620.0001,3112.1074,13.6530,300.0000,180.0000,349.8571
15.291667,2967.7090,0.0000,2967.7090,0.9893,2657.1880,1620.0001,3112.0811,13.6528,300.0000,180.0000,349.8571
15.333333,2967.6796,0.0000,2967.6796,0.9893,2657.1465,1620.0001,3112.0456,13.6527,300.0000,180.0000,349.8571
15.375000,2967.6493,0.0000,2967.6493,0.9893,2657.1033,1620.0001,3112.0087,13.6526,300.0000,180.0000,349.8571
15.416667,2967.6191,0.0000,2967.6191,0.9893,2657.0612,1620.0001,3111.9728,13.6524,300.0000,180.0000,349.8571
15.458333,2967.5869,0.0000,2967.5869,0.9893,2657.0164,1620.0001,3111.9345,13.6523,300.0000,180.0000,349.8571
15.500000,2967.5587,0.0000,2967.5587,0.9893,2656.9759,1620.0001,3111.9000,13.6521,300.0000,180.0000,349.8571
15.541667,2967.5323,0.0000,2967.5323,0.9893,2656.9384,1620.0001,3111.8679,13.6520,300.0000,180.0000,349.8571
15.583333,2967.5030,0.0000,2967.5030,0.9893,2656.8970,1620.0001,3111.8325,13.6518,300.0000,180.0000,349.8571
15.625000,2967.4734,0.0000,2967.4734,0.9893,2656.8548,1620.0001,3111.7966,13.6517,300.0000,180.0000,349.8571
15.666667,2967.4427,0.0000,2967.4427,0.9892,2656.8117,1620.0001,3111.7597,13.6516,300.0000,180.0000,349.8571
15.708333,2967.4110,0.0000,2967.4110,0.9892,2656.7677,1620.0001,3111.7221,13.6514,300.0000,180.0000,349.8571
15.750000,2967.3815,0.0000,2967.3815,0.9892,2656.7257,1620.0001,3111.6863,13.6513,300.0000,180.0000,349.8571
15.791667,2967.3450,0.0000,2967.3450,0.9892,2656.6765,1620.0001,3111.6443,13.6511,300.0000,180.0000,349.8571
15.833333,2967.3281,0.0000,2967.3281,0.9892,2656.6498,1620.0001,3111.6215,13.6510,300.0000,180.0000,349.8571
15.875000,2967.2997,0.0000,2967.2997,0.9892,2656.6095,1620.0001,3111.5871,13.6509,300.0000,180.0000,349.8571
15.916667,2967.2707,0.0000,2967.2707,0.9892,2656.5687,1620.0001,3111.5523,13.6507,300.0000,180.0000,349.8571
15.958333,2967.2407,0.0000,2967.2407,0.9892,2656.5266,1620.0001,3111.5163,13.6506,300.0000,180.0000,349.8571
16.000000,2967.2018,0.0000,2967.2018,0.9892,2656.4739,1620.0001,3111.4713,13.6504,300.0000,180.0000,349.8571
16.041667,2967.1797,0.0000,2967.1797,0.9892,2656.4407,1620.0001,3111.4430,13.6503,300.0000,180.0000,349.8571
16.083333,2967.1537,0.0000,2967.1537,0.9891,2656.4035,1620.0001,3111.4113,13.6501,300.0000,180.0000,349.8571
16.125000,2967.1263,0.0000,2967.1263,0.9891,2656.3646,1620.0001,3111.3780,13.6500,300.0000,180.0000,349.8571
16.166667,2967.0980,0.0000,2967.0980,0.9891,2656.3248,1620.0001,3111.3440,13.6499,300.0000,180.0000,349.8571
16.208333,2967.0666,0.0000,2967.0666,0.9891,2656.2809,1620.0001,3111.3066,13.6497,300.0000,180.0000,349.8571
16.250000,2967.0410,0.0000,2967.0410,0.9891,2656.2443,1620.0001,3111.2753,13.6496,300.0000,180.0000,349.8571
16.291667,2967.0118,0.0000,2967.0118,0.9891,2656.2031,1620.0001,3111.2401,13.6495,300.0000,180.0000,349.8571
16.333333,2966.9821,0.0000,2966.9821,0.9891,2656.1611,1620.0001,3111.2043,13.6493,300.0000,180.0000,349.8571
16.375000,2966.9514,0.0000,2966.9514,0.9891,2656.1178,1620.0001,3111.1673,13.6492,300.0000,180.0000,349.8571
16.416667,2966.9235,0.0000,2966.9235,0.9891,2656.0785,1620.0001,3111.1338,13.6490,300.0000,180.0000,349.8571
16.458333,2966.8835,0.0000,2966.8835,0.9890,2656.0249,1620.0001,3111.0880,13.6488,300.0000,180.0000,349.8571
16.500000,2966.8703,0.0000,2966.8703,0.9890,2656.0030,1620.0001,3111.0693,13.6488,300.0000,180.0000,349.8571
16.541667,2966.8438,0.0000,2966.8438,0.9890,2655.9658,1620.0001,3111.0375,13.6486,300.0000,180.0000,349.8571
16.583333,2966.8150,0.0000,2966.8150,0.9890,2655.9250,1620.0001,3111.0027,13.6485,300.0000,180.0000,349.8571
16.625000,2966.7837,0.0000,2966.7837,0.9890,2655.8811,1620.0001,3110.9652,13.6483,300.0000,180.0000,349.8571
16.666667,2966.7538,0.0000,2966.7538,0.9890,2655.8388,1620.0001,3110.9291,13.6482,300.0000,180.0000,349.8571
16.708333,2966.7154,0.0000,2966.7154,0.9890,2655.7867,1620.0001,3110.8846,13.6480,300.0000,180.0000,349.8571
16.750000,2966.6973,0.0000,2966.6973,0.9890,2655.7589,1620.0001,3110.8609,13.6479,300.0000,180.0000,349.8571
16.791667,2966.6700,0.0000,2966.6700,0.9890,2655.7203,1620.0001,3110.8280,13.6478,300.0000,180.0000,349.8571
16.833333,2966.6435,0.0000,2966.6435,0.9890,2655.6824,1620.0001,3110.7956,13.6477,300.0000,180.0000,349.8571
16.875000,2966.6149,0.0000,2966.6149,0.9890,2655.6423,1620.0001,3110.7614,13.6475,300.0000,180.0000,349.8571
16.916667,2966.5833,0.0000,2966.5833,0.9889,2655.5988,1620.0001,3110.7243,13.6474,300.0000,180.0000,349.8571
16.958333,2966.5556,0.0000,2966.5556,0.9889,2655.5590,1620.0001,3110.6902,13.6472,300.0000,180.0000,349.8571
17.000000,2966.5213,0.0000,2966.5213,0.9889,2655.5119,1620.0001,3110.6500,13.6471,300.0000,180.0000,349.8571
